StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,CONSENT,COMP1.1,COMP1.2,Q74,Q41,Q61,Q47,Q51,Q57,Q60,TRUST_FINDING_1,TRUST_AUTHOR_1,TRUST_FINDING_2,TRUST_AUTHOR_2,TRUST_FINDING_3,TRUST_AUTHOR_3,COMP2.1,COMP2.2,Q75,Q43,Q63,Q46,Q50,Q56,Q59,COMP3.1,COMP3.2,Q76,Q42,Q64,Q44,Q49,Q55,Q58,Q66,Q65,Q67,Q68,condition,counter,firstArticle,secondArticle,thirdArticle,CreationTime
2024-12-02 16:30:50,2024-12-02 16:52:35,100,1305,True,2024-12-02 16:52:36,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Somewhat agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,35,Female,White,4 year degree (Bachelor's),2,4,2,3,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:31:14,2024-12-02 16:37:39,100,384,True,2024-12-02 16:37:39,anonymous,EN,Yes,Remote working is associated with higher employee productivity,Workplace dynamics,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Disagree,Strongly disagree,Somewhat agree,Agree,Somewhat disagree,Strongly disagree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,30,Male,White,4 year degree (Bachelor's),2,4,2,3,1,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:31:30,2024-12-02 16:34:39,100,189,True,2024-12-02 16:34:40,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:32:06,2024-12-02 16:34:30,100,144,True,2024-12-02 16:34:31,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",33,Male,White,4 year degree (Bachelor's),2,4,1,3,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:32:10,2024-12-02 16:36:59,100,288,True,2024-12-02 16:36:59,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:33:32,2024-12-02 17:01:09,100,1656,True,2024-12-02 17:01:10,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Strongly agree,Somewhat agree,Agree,Somewhat agree,Strongly agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:34:05,2024-12-02 16:39:47,100,341,True,2024-12-02 16:39:48,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:34:20,2024-12-02 16:46:26,100,725,True,2024-12-02 16:46:26,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Screen time is not associated with school performance,Adolescent behavior,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,33,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:34:28,2024-12-02 16:38:56,100,268,True,2024-12-02 16:38:57,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",33,Male,White,4 year degree (Bachelor's),2,4,1,3,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:35:06,2024-12-02 16:38:07,100,181,True,2024-12-02 16:38:07,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Neutral,Agree,Somewhat agree,Agree,Agree,Neutral,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,The editor has had a recent research collaboration with the main author of the article,,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article","The editor was the most suitable member of the editorial board to handle the article, given their expertise",,33,Male,White,4 year degree (Bachelor's),2,4,3,1,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:35:10,2024-12-02 17:01:06,100,1556,True,2024-12-02 17:01:06,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",29,Male,White,4 year degree (Bachelor's),2,4,1,3,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:35:24,2024-12-02 16:41:45,100,381,True,2024-12-02 16:41:46,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Screen time is not associated with school performance,,Adolescent behavior,,,,,,,Playing violent video games is associated with less aggressive behavior,Video games,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",37,Male,Black or African American,4 year degree (Bachelor's),2,4,1,3,2,Mon Dec 02 15:19:55 PST 2024
2024-12-02 16:35:27,2024-12-02 16:51:52,100,984,True,2024-12-02 16:51:52,anonymous,EN,Yes,Remote working is associated with higher employee productivity,,Workplace dynamics,,,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Screen time is not associated with school performance,Adolescent behavior,,,The editor was affiliated with the same institution as the main author of the article,,"A disclaimer was added to the article to disclose and justify the conflict of interest,A second member of the editorial board co-handled the article",,"The editor was the most suitable member of the editorial board to handle the article, given their expertise",Playing violent video games is associated with less aggressive behavior,,Video games,,,,,,,34,Male,White,4 year degree (Bachelor's),2,4,1,2,3,Mon Dec 02 15:19:55 PST 2024
